brightness_k,frp_mw,firms_confidence_pct,daynight,observation_count_7d,persistence_hours_7d,frp_trend_pct,industrial_proximity_km,refinery_proximity_km,mine_proximity_km,forest_proximity_km,cropland_proximity_km,population_5km,land_cover,label
328.7,3.75,97,0,3,9.54,8.58,13.82,30.12,58.04,23.63,2.72,135,Grassland,Agricultural Burning
334.69,50.1,86,0,2,3.14,-14.27,22.67,52.2,77.7,71.6,0.38,482,Cropland,Agricultural Burning
320.48,4.71,100,1,7,12.45,5.74,14.99,28.5,89.62,60.76,1.86,356,Grassland,Agricultural Burning
340.01,2.49,95,1,2,4.21,16.82,20.51,67.21,97.1,70.41,0.77,70,Bare Land,Agricultural Burning
324.63,13.89,67,1,7,3.76,-11.95,29.77,25.88,22.67,8.24,0.71,228,Grassland,Agricultural Burning
342.03,15.76,96,1,2,6.98,19.71,25.46,44.46,38.1,72.66,1.01,251,Bare Land,Agricultural Burning
325.25,16.47,83,1,6,0.76,1.09,9.18,31.84,23.16,40.06,0.58,251,Grassland,Agricultural Burning
329.31,28.1,91,0,4,16.69,-19.76,9.12,37.87,83.1,55.8,2.41,111,Bare Land,Agricultural Burning
336.04,28.93,84,0,3,2.37,21.02,18.23,89.94,61.7,58.05,2.92,873,Cropland,Agricultural Burning
357.28,7.78,75,0,3,17.56,8.51,18.35,56.78,85.95,30.14,1.62,102,Bare Land,Agricultural Burning
330.5,37.77,90,1,8,8.34,14.69,25.47,63.96,16.37,39.28,2.27,2290,Grassland,Agricultural Burning
331.51,17.38,86,0,3,7.67,26.24,22.76,76.34,35.69,9.46,0.33,54,Grassland,Agricultural Burning
321.29,4.2,93,1,7,15.57,22.46,23.82,44.85,74.23,20.96,0.05,542,Grassland,Agricultural Burning
323.76,31.28,100,0,3,3.94,33.25,20.14,75.79,39.02,62.24,1.9,75,Bare Land,Agricultural Burning
327.66,10.73,88,0,4,7.1,22.7,29.42,16.6,96.63,49.27,0.76,242,Bare Land,Agricultural Burning
346.26,5.31,100,0,3,12.8,39.12,19.03,12.62,75.67,26.32,0.29,67,Grassland,Agricultural Burning
323.36,24.91,85,0,4,4.52,31.42,28.49,16.65,83.95,45.06,1.3,127,Bare Land,Agricultural Burning
325.25,23.83,80,0,1,14.02,6.5,25.76,81.41,71.86,59.25,1.6,68,Grassland,Agricultural Burning
307.89,14.75,83,0,8,13.68,26.04,18.78,37.73,39.43,16.0,2.06,1417,Grassland,Agricultural Burning
350.36,0.65,85,1,7,13.57,28.71,23.1,93.31,66.15,11.45,0.47,171,Grassland,Agricultural Burning
347.61,14.04,100,0,4,6.0,5.84,8.41,59.06,56.22,68.61,1.7,23,Bare Land,Agricultural Burning
349.19,25.72,89,1,7,5.76,-1.49,26.72,23.17,25.14,67.49,1.95,731,Bare Land,Agricultural Burning
334.95,96.87,80,1,2,2.47,0.13,8.85,11.44,70.04,74.44,0.81,65,Bare Land,Agricultural Burning
348.81,8.33,93,1,3,17.57,12.28,6.29,66.34,18.72,48.74,2.09,139,Grassland,Agricultural Burning
339.19,34.92,98,0,7,16.91,-9.24,9.19,33.97,21.44,56.89,2.89,1202,Grassland,Agricultural Burning
324.5,20.63,82,0,5,6.1,-11.94,22.78,26.65,82.51,50.95,1.92,75,Cropland,Agricultural Burning
321.55,23.02,82,0,2,2.82,9.05,13.73,79.1,29.93,76.09,2.11,361,Bare Land,Agricultural Burning
325.81,26.81,85,0,1,4.52,11.47,11.0,30.16,73.29,56.86,2.38,269,Grassland,Agricultural Burning
325.0,52.68,71,1,6,0.9,49.55,29.71,34.24,45.43,69.55,2.89,627,Bare Land,Agricultural Burning
331.98,120.46,84,0,2,13.68,20.55,14.07,35.36,55.0,73.13,1.1,341,Grassland,Agricultural Burning
341.51,35.97,99,1,8,3.87,-6.33,24.24,74.0,17.29,15.85,1.12,1167,Grassland,Agricultural Burning
340.56,19.89,93,1,3,1.98,24.85,25.01,39.98,64.12,8.6,2.47,77,Grassland,Agricultural Burning
327.29,8.9,81,0,4,6.65,21.57,6.87,26.43,48.08,77.88,1.84,140,Bare Land,Agricultural Burning
342.47,20.95,87,0,4,13.95,30.28,19.48,23.19,74.33,19.11,1.0,66,Cropland,Agricultural Burning
317.3,39.5,79,0,5,6.39,-11.18,22.66,81.42,26.34,30.66,2.72,404,Bare Land,Agricultural Burning
328.38,1.43,94,0,6,6.93,3.25,7.44,12.76,61.07,23.28,0.83,31,Grassland,Agricultural Burning
325.46,62.76,79,0,7,14.45,24.11,29.08,37.3,23.39,33.5,1.3,131,Grassland,Agricultural Burning
343.26,105.79,88,0,6,1.85,10.18,5.63,51.21,60.79,50.34,2.65,194,Grassland,Agricultural Burning
350.17,40.16,88,0,6,3.73,-0.76,6.14,87.27,49.66,20.65,2.48,395,Grassland,Agricultural Burning
351.65,14.84,77,1,1,7.63,16.48,19.82,79.07,30.18,55.04,1.94,181,Bare Land,Agricultural Burning
344.75,29.44,82,1,4,6.39,22.87,22.41,16.02,78.95,40.27,2.3,80,Bare Land,Agricultural Burning
330.87,6.89,83,0,4,14.05,8.28,23.75,66.41,17.91,23.81,0.85,2627,Cropland,Agricultural Burning
317.6,5.3,84,0,2,6.78,11.97,11.69,14.34,80.88,22.76,1.01,175,Cropland,Agricultural Burning
318.62,13.7,91,1,6,0.84,6.83,28.0,98.97,87.17,23.07,0.59,442,Bare Land,Agricultural Burning
346.2,72.84,84,1,4,16.4,6.56,27.64,48.77,62.94,74.24,2.75,603,Grassland,Agricultural Burning
313.47,52.94,91,1,8,11.76,33.6,5.04,43.45,76.79,8.22,0.4,275,Cropland,Agricultural Burning
322.41,149.91,85,0,6,1.45,9.81,15.21,59.48,44.05,19.41,1.72,673,Grassland,Agricultural Burning
322.07,6.03,95,0,3,12.75,16.74,8.99,41.72,30.83,27.49,2.02,417,Grassland,Agricultural Burning
330.42,49.58,91,1,6,1.15,2.65,23.37,11.97,48.6,11.24,2.33,274,Bare Land,Agricultural Burning
331.37,19.69,92,0,6,10.99,7.94,7.33,81.24,71.75,28.48,2.29,196,Cropland,Agricultural Burning
320.01,58.66,95,1,1,8.42,-5.53,8.17,61.48,42.51,76.83,1.84,498,Bare Land,Agricultural Burning
342.58,9.97,88,1,4,17.76,-2.07,15.54,23.06,72.19,32.75,2.72,231,Cropland,Agricultural Burning
333.1,43.06,92,0,2,16.81,-11.35,16.66,84.98,85.89,28.3,1.2,417,Cropland,Agricultural Burning
329.69,16.69,94,0,4,16.76,49.66,14.98,49.63,55.84,79.91,0.17,145,Bare Land,Agricultural Burning
346.41,7.81,96,1,6,9.87,-0.53,15.64,96.47,89.08,69.83,1.03,69,Bare Land,Agricultural Burning
337.65,4.33,92,0,7,11.08,17.21,7.42,98.05,82.42,42.3,2.61,661,Grassland,Agricultural Burning
333.96,7.09,92,1,3,14.51,30.29,16.2,10.53,76.02,40.48,2.78,170,Grassland,Agricultural Burning
312.84,12.05,83,1,5,15.07,-0.38,8.27,14.43,96.36,73.34,1.31,342,Bare Land,Agricultural Burning
332.67,29.71,93,0,6,15.18,25.31,27.25,87.53,63.25,65.53,1.89,305,Grassland,Agricultural Burning
351.34,7.09,84,1,8,11.32,15.67,18.35,84.37,21.39,44.88,0.77,85,Cropland,Agricultural Burning
364.09,19.54,91,0,7,4.07,15.37,6.23,86.63,44.01,60.41,0.38,782,Grassland,Agricultural Burning
367.0,12.34,87,1,4,9.77,32.52,7.22,55.62,66.23,63.71,2.56,564,Bare Land,Agricultural Burning
325.84,5.21,89,0,5,11.17,13.13,16.83,14.97,60.45,66.13,2.01,469,Bare Land,Agricultural Burning
315.32,19.24,87,0,8,17.64,-2.17,20.73,94.82,82.78,71.69,2.99,176,Cropland,Agricultural Burning
343.36,10.75,99,0,3,12.45,-5.15,7.76,20.4,49.43,74.95,2.43,407,Bare Land,Agricultural Burning
333.13,12.78,72,0,4,5.43,10.84,6.02,52.21,34.99,24.19,2.51,150,Grassland,Agricultural Burning
334.19,17.9,92,1,4,11.98,21.34,9.69,90.96,16.54,67.24,1.67,237,Grassland,Agricultural Burning
327.17,21.48,94,1,2,4.34,27.46,12.56,57.14,30.21,20.34,1.93,1127,Bare Land,Agricultural Burning
328.64,12.43,94,1,3,7.8,19.29,21.75,42.09,94.22,48.37,1.66,321,Cropland,Agricultural Burning
348.23,15.72,89,1,1,15.52,-5.76,20.41,96.84,21.19,79.7,2.52,53,Grassland,Agricultural Burning
334.33,25.61,92,1,6,17.71,22.22,13.16,47.4,37.26,25.22,1.85,350,Bare Land,Agricultural Burning
346.39,34.41,89,0,7,6.6,40.88,23.91,41.06,69.12,72.46,2.93,157,Cropland,Agricultural Burning
342.48,40.05,92,0,7,15.25,30.56,27.8,24.77,80.66,11.28,1.57,517,Cropland,Agricultural Burning
358.1,9.77,93,0,4,13.26,-11.99,19.1,77.41,96.61,21.82,2.5,685,Bare Land,Agricultural Burning
338.71,9.68,87,0,5,2.38,9.57,18.92,36.55,61.62,25.42,2.45,515,Cropland,Agricultural Burning
352.46,24.87,95,1,5,15.74,-23.65,27.7,15.75,52.04,49.55,2.3,355,Cropland,Agricultural Burning
330.25,17.14,80,0,4,5.79,-14.25,8.52,32.07,29.89,10.12,2.33,362,Grassland,Agricultural Burning
343.84,13.24,89,1,3,8.74,-14.73,10.81,43.33,82.72,53.06,0.85,110,Bare Land,Agricultural Burning
345.58,21.53,85,1,4,17.97,18.78,23.5,48.34,16.52,52.58,1.99,950,Bare Land,Agricultural Burning
310.49,16.1,77,0,2,15.18,-13.39,26.11,74.57,26.94,41.99,0.15,82,Bare Land,Agricultural Burning
343.02,3.76,100,0,7,11.39,-14.36,11.46,81.78,21.68,62.68,2.54,121,Grassland,Agricultural Burning
336.94,46.48,90,1,2,15.99,21.11,22.34,84.72,97.87,33.11,2.91,38,Bare Land,Agricultural Burning
323.4,34.69,82,1,3,12.07,6.01,29.77,21.25,71.81,73.45,2.04,195,Grassland,Agricultural Burning
328.17,62.83,88,0,6,10.66,19.72,13.85,45.12,54.77,49.23,0.12,35,Grassland,Agricultural Burning
343.83,19.33,95,0,5,14.62,-1.91,15.16,70.11,60.58,68.95,0.85,111,Grassland,Agricultural Burning
357.54,61.75,100,1,3,8.36,42.36,26.82,63.95,41.38,78.62,0.9,208,Cropland,Agricultural Burning
317.01,7.22,97,0,1,8.59,23.25,13.01,73.87,59.79,8.94,2.84,290,Cropland,Agricultural Burning
316.05,3.56,90,1,6,8.88,-3.42,14.92,77.53,67.15,40.13,1.02,180,Bare Land,Agricultural Burning
344.18,2.91,91,1,2,4.18,-2.2,21.16,50.89,62.3,56.93,2.7,194,Cropland,Agricultural Burning
365.54,33.99,100,1,6,1.49,6.94,29.89,71.79,15.14,12.98,1.11,116,Cropland,Agricultural Burning
355.06,2.31,89,1,4,1.12,1.49,26.63,25.2,44.43,45.3,0.4,43,Cropland,Agricultural Burning
354.06,2.41,93,0,5,17.36,13.04,25.2,75.62,43.76,77.71,1.14,53,Bare Land,Agricultural Burning
353.15,5.89,97,1,8,2.69,-4.18,4.77,62.08,33.23,27.59,2.35,65,Grassland,Agricultural Burning
327.38,13.04,87,1,7,13.14,25.28,13.17,13.88,81.48,27.79,0.5,501,Cropland,Agricultural Burning
367.0,17.39,88,1,5,16.9,1.67,16.65,57.21,45.43,11.91,1.24,108,Cropland,Agricultural Burning
335.23,12.32,100,0,2,2.96,18.73,22.16,41.86,27.55,51.82,2.92,425,Cropland,Agricultural Burning
336.98,32.45,81,1,6,5.54,16.78,10.83,17.91,57.68,61.79,0.46,248,Cropland,Agricultural Burning
338.5,14.53,85,0,7,2.75,5.09,22.98,30.94,57.06,50.43,1.75,242,Bare Land,Agricultural Burning
338.74,32.22,97,0,4,4.06,22.14,19.73,33.41,61.78,68.61,1.53,517,Bare Land,Agricultural Burning
311.36,34.78,84,0,2,13.14,11.95,13.35,64.8,46.16,38.54,1.46,108,Cropland,Agricultural Burning
341.53,19.28,99,0,4,2.12,10.89,24.94,81.31,18.7,23.63,2.09,64,Grassland,Agricultural Burning
332.96,52.03,95,0,1,6.92,-1.57,18.72,29.07,36.21,39.4,1.97,95,Cropland,Agricultural Burning
337.23,25.03,89,0,7,3.08,-35.75,4.24,21.59,23.65,71.16,1.7,137,Cropland,Agricultural Burning
360.14,33.69,83,0,6,10.27,0.32,12.64,15.0,62.57,20.73,2.57,120,Bare Land,Agricultural Burning
338.22,22.44,93,0,7,10.3,23.49,16.22,10.78,41.4,58.86,0.64,177,Bare Land,Agricultural Burning
345.17,7.83,83,1,4,15.4,-15.42,25.77,59.25,75.36,24.92,0.17,381,Grassland,Agricultural Burning
335.78,10.1,84,0,7,15.8,32.73,15.91,81.6,70.54,27.92,1.84,717,Cropland,Agricultural Burning
333.1,51.09,98,0,6,10.74,23.67,16.72,44.61,91.77,63.71,1.12,140,Bare Land,Agricultural Burning
315.77,2.77,91,0,4,15.82,41.3,7.33,96.66,65.45,68.54,1.62,586,Cropland,Agricultural Burning
319.29,12.56,89,0,2,16.11,14.66,21.61,49.41,68.3,62.14,1.75,716,Bare Land,Agricultural Burning
359.62,1.81,86,0,6,16.76,29.34,22.45,97.63,18.54,49.1,0.24,1191,Cropland,Agricultural Burning
354.27,9.14,90,1,2,17.47,14.11,14.2,42.92,55.78,72.89,0.43,173,Grassland,Agricultural Burning
346.49,7.63,92,1,2,14.88,6.76,15.48,53.39,51.22,37.68,2.82,6615,Grassland,Agricultural Burning
312.72,17.63,95,0,7,13.15,23.35,17.46,46.79,45.21,11.15,2.8,77,Cropland,Agricultural Burning
326.39,39.38,85,0,4,8.21,4.51,8.46,63.56,80.68,61.25,2.2,385,Cropland,Agricultural Burning
353.21,7.35,90,0,4,10.46,25.35,8.38,44.75,65.37,65.06,2.89,41,Bare Land,Agricultural Burning
351.94,3.84,90,0,2,1.22,40.19,26.57,51.93,28.86,16.66,1.12,111,Bare Land,Agricultural Burning
337.49,4.44,91,0,2,5.94,-9.27,18.85,72.47,90.17,73.76,2.24,63,Grassland,Agricultural Burning
353.85,13.71,84,1,2,15.97,7.35,27.73,78.19,65.96,58.46,2.47,379,Bare Land,Agricultural Burning
327.27,10.19,94,1,4,3.3,29.22,25.69,41.57,61.68,53.4,1.08,134,Grassland,Agricultural Burning
338.13,20.65,78,1,7,12.0,6.84,9.89,42.02,85.15,51.6,1.76,76,Bare Land,Agricultural Burning
329.83,14.0,83,1,5,11.72,-9.67,13.53,88.15,24.05,71.42,0.81,572,Grassland,Agricultural Burning
348.2,10.57,93,1,3,10.92,18.69,18.33,55.94,94.12,40.09,2.31,147,Cropland,Agricultural Burning
366.28,13.38,85,1,7,10.1,13.08,14.08,71.42,42.22,21.46,2.72,122,Grassland,Agricultural Burning
340.6,65.77,85,1,3,5.05,-24.64,29.92,51.74,33.92,27.92,0.64,122,Cropland,Agricultural Burning
304.85,64.16,94,0,4,12.92,-3.48,5.07,82.14,97.42,21.91,0.49,131,Bare Land,Agricultural Burning
323.43,16.14,100,1,3,15.96,25.91,16.27,91.8,88.75,28.9,1.38,52,Grassland,Agricultural Burning
320.11,3.56,90,1,3,17.6,43.03,19.66,96.36,72.99,58.7,0.5,693,Cropland,Agricultural Burning
332.91,19.38,91,0,7,17.57,7.93,4.07,84.62,44.6,43.28,1.33,556,Cropland,Agricultural Burning
355.97,44.8,92,0,1,14.1,30.01,29.48,96.85,35.56,67.67,1.62,287,Bare Land,Agricultural Burning
334.71,9.88,93,0,5,16.64,-13.45,11.03,30.89,32.71,68.6,1.46,921,Grassland,Agricultural Burning
355.12,38.53,93,1,4,5.43,6.99,29.62,37.98,66.22,52.52,1.73,38,Grassland,Agricultural Burning
316.24,8.68,100,1,4,13.46,15.29,5.05,64.99,84.03,26.85,1.27,143,Cropland,Agricultural Burning
340.84,11.91,97,1,7,12.89,4.78,22.97,59.01,77.5,41.71,2.87,199,Cropland,Agricultural Burning
344.63,10.22,85,0,6,1.64,7.34,14.43,46.51,92.23,75.63,0.49,291,Bare Land,Agricultural Burning
319.44,4.56,100,1,6,12.59,0.11,29.26,89.57,53.86,16.02,0.41,254,Bare Land,Agricultural Burning
350.49,8.29,78,1,5,7.55,13.04,11.81,44.72,15.08,62.87,2.63,823,Bare Land,Agricultural Burning
323.37,10.92,93,1,5,7.05,21.17,13.15,54.25,30.93,21.58,1.32,177,Cropland,Agricultural Burning
347.24,13.69,98,0,5,3.95,23.11,29.03,88.75,36.63,63.01,2.99,49,Cropland,Agricultural Burning
330.77,50.14,95,0,4,6.01,5.8,9.86,10.17,80.39,50.89,0.16,637,Grassland,Agricultural Burning
340.51,50.33,96,0,5,14.65,1.94,11.3,94.4,68.47,43.24,1.48,84,Bare Land,Agricultural Burning
343.64,4.76,92,0,1,7.41,17.19,23.92,22.42,95.19,49.24,0.76,146,Bare Land,Agricultural Burning
335.61,2.0,91,1,2,13.38,20.96,15.14,84.17,82.93,34.11,2.49,19,Cropland,Agricultural Burning
342.44,78.83,91,0,4,17.78,19.75,22.72,89.85,26.13,28.13,2.31,164,Bare Land,Agricultural Burning
330.25,8.87,92,0,5,1.72,3.73,6.7,22.25,95.62,71.06,1.86,63,Cropland,Agricultural Burning
329.59,2.57,100,1,6,17.44,39.84,7.47,52.75,59.34,37.27,0.25,461,Cropland,Agricultural Burning
338.31,30.66,81,0,2,3.09,-5.65,14.02,62.75,70.5,10.03,1.3,585,Cropland,Agricultural Burning
330.4,8.73,89,0,5,6.58,14.97,25.63,40.8,63.32,40.68,0.06,1161,Cropland,Agricultural Burning
348.7,24.75,88,0,4,6.32,0.12,9.14,80.81,99.93,34.0,2.18,297,Cropland,Agricultural Burning
333.46,18.53,83,0,8,3.58,21.38,25.83,25.46,39.96,46.48,2.27,56,Bare Land,Agricultural Burning
332.22,59.27,94,1,4,3.24,-16.15,10.59,52.54,83.27,63.56,2.03,2245,Bare Land,Agricultural Burning
360.15,17.24,91,1,4,3.0,-27.79,4.17,40.11,27.75,79.05,0.82,723,Grassland,Agricultural Burning
327.02,13.28,70,1,3,15.32,29.58,13.61,57.39,43.5,29.69,1.36,1441,Cropland,Agricultural Burning
323.81,23.89,92,1,5,1.85,28.94,9.73,61.09,59.36,57.88,1.06,1195,Grassland,Agricultural Burning
321.2,14.09,74,1,7,1.25,-14.16,6.04,36.18,40.43,28.92,0.14,199,Grassland,Agricultural Burning
338.87,13.46,84,0,5,15.49,26.21,12.03,25.88,25.28,73.03,0.65,25,Bare Land,Agricultural Burning
336.63,54.23,81,1,3,15.73,-20.33,28.17,10.91,80.85,17.85,2.1,315,Bare Land,Agricultural Burning
354.77,2.38,82,1,5,14.47,-7.32,13.22,50.08,65.23,14.6,0.14,1212,Bare Land,Agricultural Burning
343.98,19.69,100,0,3,12.57,-23.71,29.85,62.22,66.83,21.61,0.84,365,Grassland,Agricultural Burning
359.58,2.54,100,0,1,14.83,-37.68,19.71,96.39,26.54,67.17,1.84,220,Cropland,Agricultural Burning
349.74,5.83,99,0,2,13.23,22.67,19.77,47.67,73.38,8.79,2.19,431,Bare Land,Agricultural Burning
344.93,3.75,76,0,2,14.81,33.48,23.92,66.39,27.99,61.06,1.96,15,Grassland,Agricultural Burning
337.22,2.71,97,0,5,13.28,23.09,10.97,66.44,19.21,71.96,0.71,951,Bare Land,Agricultural Burning
330.07,7.18,96,1,4,5.01,20.46,12.67,73.42,42.83,37.57,1.52,1145,Cropland,Agricultural Burning
328.03,7.32,91,0,8,2.79,1.34,9.55,22.5,72.19,25.21,1.1,207,Grassland,Agricultural Burning
319.81,9.37,78,1,2,13.81,29.05,10.16,86.01,42.03,57.49,1.02,256,Cropland,Agricultural Burning
326.22,8.68,100,1,7,8.49,20.88,26.0,40.43,76.34,17.17,1.62,159,Grassland,Agricultural Burning
327.78,5.89,92,0,4,11.57,-20.68,5.81,29.43,77.37,53.76,2.81,259,Grassland,Agricultural Burning
323.13,7.99,79,1,4,1.74,11.05,29.13,36.54,29.23,35.41,0.52,114,Grassland,Agricultural Burning
328.67,7.84,87,1,6,4.72,1.87,13.59,32.74,27.21,55.76,0.26,394,Grassland,Agricultural Burning
335.0,3.48,83,0,2,14.69,25.18,13.07,57.9,69.25,51.2,1.32,819,Grassland,Agricultural Burning
321.55,6.25,100,1,8,2.48,34.46,20.3,97.25,99.02,14.16,0.6,1289,Bare Land,Agricultural Burning
313.34,6.28,92,1,8,6.87,36.87,19.11,98.31,82.13,63.34,2.5,100,Cropland,Agricultural Burning
337.02,6.11,88,1,3,16.19,14.07,14.97,76.36,53.57,27.76,1.53,167,Grassland,Agricultural Burning
340.67,2.57,99,0,5,16.52,4.78,13.9,56.05,85.14,38.85,2.13,1954,Cropland,Agricultural Burning
337.61,4.72,97,0,5,7.08,-14.46,23.06,56.6,61.36,32.21,1.18,234,Bare Land,Agricultural Burning
337.03,1.96,85,1,2,1.16,-32.88,7.32,69.64,78.04,21.83,0.12,259,Bare Land,Agricultural Burning
354.26,11.1,88,0,5,14.47,6.12,17.22,11.9,15.0,71.73,1.18,120,Cropland,Agricultural Burning
327.48,6.43,88,0,3,12.77,8.55,27.67,19.35,96.2,79.82,0.38,82,Bare Land,Agricultural Burning
335.95,41.79,97,0,2,11.85,-9.44,15.88,67.78,33.77,29.95,1.19,330,Bare Land,Agricultural Burning
331.85,11.0,96,0,6,7.64,8.85,8.43,79.23,67.75,33.01,2.88,294,Bare Land,Agricultural Burning
356.57,99.13,89,1,2,6.63,16.16,5.66,36.85,26.6,52.64,2.69,122,Bare Land,Agricultural Burning
341.62,14.97,90,1,8,15.7,13.94,25.71,55.72,56.29,52.12,0.99,25,Bare Land,Agricultural Burning
339.4,15.31,95,0,3,1.32,-5.11,4.62,98.97,31.47,20.84,2.1,121,Bare Land,Agricultural Burning
336.22,55.97,95,0,6,1.74,12.5,7.58,82.17,48.66,40.49,0.76,294,Grassland,Agricultural Burning
342.12,32.32,86,0,6,0.78,6.36,15.96,50.66,18.35,12.82,1.79,308,Grassland,Agricultural Burning
350.53,5.73,86,1,2,14.49,23.2,29.62,85.83,57.34,38.05,1.06,29,Cropland,Agricultural Burning
322.32,3.84,81,0,4,14.07,18.55,11.06,41.29,42.81,59.8,2.65,899,Cropland,Agricultural Burning
320.41,17.49,83,0,6,10.44,-12.41,6.96,46.9,62.6,68.47,2.66,270,Bare Land,Agricultural Burning
363.4,21.82,93,0,2,13.06,18.3,17.05,97.65,72.99,18.54,0.53,341,Cropland,Agricultural Burning
327.7,12.97,92,0,6,7.93,15.09,10.05,41.4,40.24,17.32,1.82,486,Bare Land,Agricultural Burning
329.13,20.13,99,0,3,12.62,49.6,25.25,38.6,74.0,39.85,2.65,536,Grassland,Agricultural Burning
319.31,10.27,95,0,7,11.46,23.27,26.21,70.87,65.54,28.8,0.93,430,Cropland,Agricultural Burning
338.19,14.79,87,0,6,9.13,18.11,21.85,31.8,63.22,28.62,0.31,59,Cropland,Agricultural Burning
335.34,26.39,86,1,1,16.17,32.97,27.45,48.77,50.29,17.42,0.86,476,Grassland,Agricultural Burning
336.91,7.77,96,1,3,3.56,13.69,16.05,92.2,18.48,9.31,1.44,130,Cropland,Agricultural Burning
320.31,7.18,87,1,7,11.42,36.41,20.93,46.97,71.09,44.56,0.74,419,Bare Land,Agricultural Burning
345.25,3.14,97,0,7,11.3,11.37,28.14,98.91,99.57,45.7,1.18,221,Grassland,Agricultural Burning
342.4,10.27,92,1,4,17.48,-3.31,4.1,17.85,77.99,74.48,2.75,287,Bare Land,Agricultural Burning
340.8,7.77,89,0,6,1.23,11.0,8.45,57.09,28.22,68.0,2.08,172,Cropland,Agricultural Burning
348.15,12.54,69,0,3,9.15,-1.82,26.91,81.14,72.27,69.07,2.78,269,Grassland,Agricultural Burning
330.07,8.85,80,1,4,16.53,26.63,14.62,95.33,52.34,22.23,0.35,169,Bare Land,Agricultural Burning
312.24,24.26,86,0,7,8.9,5.71,10.16,21.49,79.59,63.8,0.96,197,Bare Land,Agricultural Burning
338.22,17.94,91,0,1,1.01,17.7,5.49,28.34,35.86,27.68,0.85,168,Grassland,Agricultural Burning
337.6,9.73,89,0,6,7.11,24.92,8.68,16.33,38.39,59.87,2.06,419,Cropland,Agricultural Burning
349.98,13.59,81,1,5,14.28,12.88,16.65,56.54,25.83,61.11,2.29,474,Cropland,Agricultural Burning
338.41,7.58,91,0,7,14.8,1.78,17.2,68.05,81.07,26.3,0.35,227,Bare Land,Agricultural Burning
337.36,11.01,98,1,4,14.36,18.74,16.01,43.84,41.52,78.78,0.57,174,Grassland,Agricultural Burning
345.0,19.47,90,1,6,15.35,11.12,25.0,42.63,70.5,65.37,1.33,192,Cropland,Agricultural Burning
339.23,7.99,84,0,4,10.73,24.94,14.92,75.78,45.92,20.63,1.95,161,Cropland,Agricultural Burning
333.7,22.73,100,0,7,1.74,30.23,22.94,67.79,51.89,74.83,1.76,2672,Grassland,Agricultural Burning
360.34,2.99,98,1,2,14.48,-21.03,13.64,66.09,48.64,16.95,0.15,419,Grassland,Agricultural Burning
323.98,3.59,90,0,1,15.05,0.43,16.68,45.47,51.59,33.41,2.1,182,Cropland,Agricultural Burning
348.04,8.31,92,0,4,14.05,5.77,27.37,87.82,36.39,70.14,0.31,226,Cropland,Agricultural Burning
326.7,12.16,93,0,4,8.68,2.98,29.78,67.15,77.97,79.96,2.83,23,Grassland,Agricultural Burning
332.95,6.57,98,0,8,11.23,29.9,16.69,96.35,35.08,54.72,1.5,675,Grassland,Agricultural Burning
352.46,15.99,91,1,7,13.91,-17.82,22.46,95.33,94.25,48.19,2.54,205,Grassland,Agricultural Burning
334.83,23.75,91,0,5,5.65,23.94,18.84,52.24,53.46,52.93,0.41,238,Bare Land,Agricultural Burning
357.3,15.18,83,0,6,11.25,-8.22,20.71,67.66,44.81,45.53,1.8,49,Cropland,Agricultural Burning
323.34,11.04,91,1,3,15.86,20.05,23.3,99.09,33.84,36.85,0.91,255,Grassland,Agricultural Burning
346.66,18.82,80,1,5,8.78,-3.06,14.66,27.53,27.64,37.87,2.85,528,Grassland,Agricultural Burning
340.83,44.96,96,0,3,11.37,14.03,21.11,51.41,80.39,22.66,2.5,107,Grassland,Agricultural Burning
324.27,31.08,94,0,5,7.95,13.83,6.33,87.11,16.94,69.12,2.44,34,Bare Land,Agricultural Burning
341.8,2.35,100,0,2,11.64,13.29,24.91,65.91,75.87,36.72,0.31,332,Grassland,Agricultural Burning
348.94,23.14,92,1,4,17.2,12.69,14.65,42.23,75.42,69.5,1.43,254,Grassland,Agricultural Burning
308.46,6.15,94,1,1,7.13,17.71,13.9,48.06,43.41,47.94,1.22,129,Grassland,Agricultural Burning
345.85,12.97,89,1,6,1.52,4.89,9.82,59.49,17.55,57.49,1.99,156,Bare Land,Agricultural Burning
328.72,8.84,90,1,6,4.75,10.52,18.44,28.4,79.41,10.61,1.42,653,Grassland,Agricultural Burning
329.26,33.17,87,0,6,15.85,5.03,29.51,24.83,85.72,33.17,1.46,403,Grassland,Agricultural Burning
344.66,13.18,93,1,3,15.18,0.05,6.5,18.02,27.49,50.71,1.94,1000,Cropland,Agricultural Burning
325.72,2.31,83,1,4,15.71,1.75,15.27,62.17,37.18,49.22,2.45,120,Bare Land,Agricultural Burning
361.79,29.48,97,0,2,13.13,14.15,9.31,12.79,64.44,73.54,2.82,697,Grassland,Agricultural Burning
315.87,12.66,96,1,3,14.14,39.11,12.57,21.77,80.32,43.78,1.25,134,Grassland,Agricultural Burning
313.53,20.16,94,0,5,10.29,13.87,29.45,93.18,69.35,37.88,2.54,133,Cropland,Agricultural Burning
325.09,11.42,79,0,3,4.91,-0.7,18.62,20.17,34.08,59.88,2.72,182,Cropland,Agricultural Burning
304.9,8.28,95,1,8,15.57,19.21,23.38,34.66,87.96,34.65,2.46,49,Cropland,Agricultural Burning
